x,y,z,speed
2.791100638420921314e+02,-3.638744064112571550e+02,1.608978062445490893e-03,1.722856051262510135e+01
2.796083309797662082e+02,-3.638328227308949181e+02,1.677264710232079020e-03,1.728467775701865961e+01
2.801063508367531654e+02,-3.637883760180016566e+02,1.742138551423638368e-03,1.733924369033621815e+01
2.806040962062720041e+02,-3.637409547302689816e+02,1.802714154189160537e-03,1.739051393988778216e+01
2.811015378904385784e+02,-3.636904478655338835e+02,1.858106430159413725e-03,1.743951176137341008e+01
2.815986446405258903e+02,-3.636367450655986886e+02,1.907430994657422505e-03,1.748611913135999529e+01
2.820953831017469611e+02,-3.635797367312588904e+02,1.949804602086105875e-03,1.752940217763862307e+01
2.825917213376895347e+02,-3.635193431046860724e+02,1.984573980909276874e-03,1.756764292017726703e+01
2.830876404083142575e+02,-3.634555987436985447e+02,2.011983852092916799e-03,1.760728892090521924e+01
2.835831257625376338e+02,-3.633885661773421134e+02,2.032500100173278545e-03,1.766050357622781419e+01
2.840781640246548818e+02,-3.633183077066115061e+02,2.046588173039782816e-03,1.771444987348670708e+01
2.845727429630086363e+02,-3.632448853715671930e+02,2.054713013928742820e-03,1.776773553871694133e+01
2.850668514585474327e+02,-3.631683609215547790e+02,2.057339011375811360e-03,1.782013043066996971e+01
2.855604794733947074e+02,-3.630887957884206685e+02,2.054929966580357464e-03,1.787129028021083244e+01
2.860536180195387033e+02,-3.630062510626289622e+02,2.047949077635943544e-03,1.792043896043188411e+01
2.865462591277451452e+02,-3.629207874721726625e+02,2.036858940085213999e-03,1.796647353542627101e+01
2.870383958167842025e+02,-3.628324653641789155e+02,2.022121563265446426e-03,1.801079518472284136e+01
2.875300220630545596e+02,-3.627413446891023909e+02,2.004198401922227275e-03,1.805639095873158695e+01
2.880211327706793440e+02,-3.626474849874045390e+02,1.983550402583058193e-03,1.810693835661115614e+01
2.885117237421399636e+02,-3.625509453786164045e+02,1.960638064199716948e-03,1.815716283569398826e+01
2.890017916057753951e+02,-3.624517843394555143e+02,1.935921400774696152e-03,1.820684066449745231e+01
2.894913338995129379e+02,-3.623500602561077244e+02,1.909860409210242934e-03,1.825597773751479380e+01
2.899803489714207672e+02,-3.622458310426302432e+02,1.882914811560245510e-03,1.830474605370943308e+01
2.904688359381906935e+02,-3.621391540758594942e+02,1.855544188751040392e-03,1.835220295987692296e+01
2.909567946779844192e+02,-3.620300862890860571e+02,1.828208170393446101e-03,1.839774200401572202e+01
2.914442258052694115e+02,-3.619186841733471169e+02,1.801366571544732106e-03,1.844112035366979541e+01
2.919311306464676932e+02,-3.618050037804551948e+02,1.775479540943543160e-03,1.848193979052655322e+01
2.924175112164348889e+02,-3.616891007276868208e+02,1.751007720422916155e-03,1.852177533231121487e+01
2.929033701957829976e+02,-3.615710302040531019e+02,1.728412415235497813e-03,1.856890413980719501e+01
2.933887109090561012e+02,-3.614508469780827227e+02,1.708155775054535789e-03,1.861589388683212576e+01
2.938735362708151229e+02,-3.613286013284663909e+02,1.690602344092292887e-03,1.866238582111291322e+01
2.943578455016051407e+02,-3.612043265964573493e+02,1.675712231551865564e-03,1.870777714466544595e+01
2.948416371625788770e+02,-3.610780519804068263e+02,1.663340515213815969e-03,1.875179630483789239e+01
2.953249102314379115e+02,-3.609498068999063207e+02,1.653341714054882726e-03,1.879423537636352037e+01
2.958076640982837375e+02,-3.608196209802421777e+02,1.645569853915058610e-03,1.883294000720332662e+01
2.962898985609998022e+02,-3.606875240368139544e+02,1.639878523191004188e-03,1.886979795758991330e+01
2.967716138202756611e+02,-3.605535460598933355e+02,1.636120927157121065e-03,1.890461329396572410e+01
2.972528104742913229e+02,-3.604177171997326354e+02,1.634149940886407519e-03,1.894727480999492997e+01
2.977334895130814516e+02,-3.602800677520346539e+02,1.633818160747758409e-03,1.899180166675769144e+01
2.982136522439076884e+02,-3.601406279088678843e+02,1.634978133886984004e-03,1.903575709821589612e+01
2.986933004926731314e+02,-3.599994284611821627e+02,1.637481826779939743e-03,1.907914534890741720e+01
2.991724363899405148e+02,-3.598565000626510368e+02,1.641181291788841156e-03,1.912177853308703135e+01
2.996510624325542267e+02,-3.597118734571218965e+02,1.645928496142581507e-03,1.916314633072675733e+01
3.001291814768199515e+02,-3.595655794665018448e+02,1.651575365664663658e-03,1.920250905359667115e+01
3.006067967313380791e+02,-3.594176489785610329e+02,1.657973827428343159e-03,1.923918760724703247e+01
3.010839117496466315e+02,-3.592681129351365712e+02,1.664975850940308630e-03,1.927419282550636481e+01
3.015605304226913290e+02,-3.591170023207396298e+02,1.672433487860811941e-03,1.931590936590570351e+01
3.020366569711404168e+02,-3.589643481515672647e+02,1.680198910271223783e-03,1.935785490634770056e+01
3.025122959375590881e+02,-3.588101814649157859e+02,1.688124447502960734e-03,1.939932273442941124e+01
3.029874521784593639e+02,-3.586545333089962355e+02,1.696062621544420666e-03,1.944035712155395856e+01
3.034621308562423678e+02,-3.584974347331498734e+02,1.703866181045146167e-03,1.948108077337860422e+01
3.039363374310450467e+02,-3.583389167784588381e+02,1.711388133938823025e-03,1.952100373591336435e+01
3.044100776517820464e+02,-3.581790104666122829e+02,1.718481780589229974e-03,1.955965052370767410e+01
3.048833466710095763e+02,-3.580177149492482727e+02,1.725028726578525405e-03,1.959668562975911854e+01
3.053560966254772211e+02,-3.578549044922338567e+02,1.731020554677737333e-03,1.963141367699557449e+01
3.058282676669690545e+02,-3.576904228114231046e+02,1.736475768433330333e-03,1.966472182042391026e+01
3.062997981616399557e+02,-3.575241138963907019e+02,1.741412675058713914e-03,1.970308804252525547e+01
3.067706244113039702e+02,-3.573558217485289674e+02,1.745849352299468082e-03,1.974259969295177086e+01
3.072406806436598004e+02,-3.571853908862528897e+02,1.749803800829070237e-03,1.978169303555086955e+01
3.077098987798890448e+02,-3.570126662167539848e+02,1.753293905558120629e-03,1.982042138522708896e+01
3.081782081439235981e+02,-3.568374927725802195e+02,1.756337398643843372e-03,1.985884094710797498e+01
3.086455353326697377e+02,-3.566597159053876567e+02,1.758951917906353924e-03,1.989644329505572173e+01
3.091118040352804428e+02,-3.564791813454041858e+02,1.761155026123807470e-03,1.993184632943327372e+01
3.095769348566441863e+02,-3.562957352808927567e+02,1.762964229714173792e-03,1.996608398097991000e+01
3.100408451461119057e+02,-3.561092244588774633e+02,1.764396996708102227e-03,1.999799148197912757e+01
3.105034488326661517e+02,-3.559194963083725725e+02,1.765470773910023626e-03,2.002761133294012197e+01
3.109646562679309909e+02,-3.557263990873175885e+02,1.766203003136568740e-03,2.005393438723481836e+01
3.114243740786218382e+02,-3.555297820543545413e+02,1.766611136412807445e-03,2.007789195255711689e+01
3.118825050302422142e+02,-3.553294956664950632e+02,1.766712649997829359e-03,2.009984761933204211e+01
3.123389479040451420e+02,-3.551253918036026676e+02,1.766525057102100301e-03,2.011630645924697802e+01
3.127935973894887525e+02,-3.549173240204655713e+02,1.766065919150039540e-03,2.012927822992988780e+01
3.132463439946213271e+02,-3.547051478270350344e+02,1.765352855432684087e-03,2.013668003713570442e+01
3.136970739770294472e+02,-3.544887209971757329e+02,1.764403550987513319e-03,2.014073906061593533e+01
3.141456692981674905e+02,-3.542679039059947286e+02,1.763235762535834104e-03,2.015448657171087987e+01
