x,y,z,speed
-4.158248587440076705e+01,7.187187720797199120e+01,2.735992504489169648e-03,1.027200221666934965e+01
-4.177665580459331807e+01,7.233249693688307502e+01,2.727785398822508804e-03,9.879414725677184705e+00
-4.193624002785357163e+01,7.280623649276041931e+01,2.707064953056190302e-03,9.581979850224318085e+00
-4.206421578794765992e+01,7.328949836397458739e+01,2.669567253507143956e-03,9.397598091178888779e+00
-4.216578175362104730e+01,7.377902863362265862e+01,2.615077043854037529e-03,9.234918724822211544e+00
-4.224872119768019729e+01,7.427208270382539013e+01,2.548779655652918825e-03,9.072645440265889150e+00
-4.232069988106895408e+01,7.476686999145843515e+01,2.475885115182115733e-03,8.936112031257724908e+00
-4.238909234394262171e+01,7.526217029658835145e+01,2.401300388704826882e-03,8.836854345326868199e+00
-4.245948891142544568e+01,7.575718925729849218e+01,2.329074314138627859e-03,8.762914661444341391e+00
-4.253179456544780379e+01,7.625193338167103718e+01,2.260621992443540094e-03,8.723521944030077080e+00
-4.260474095702218023e+01,7.674658358288286308e+01,2.196828172153676793e-03,8.723808626970066982e+00
-4.267702835357489732e+01,7.724133036962540189e+01,2.138557315211076990e-03,8.780751203854421760e+00
-4.274757393426651930e+01,7.773632833932501285e+01,2.086421510985547907e-03,8.880082541883981051e+00
-4.281613608500779122e+01,7.823160491504167169e+01,2.040239900549505742e-03,9.010555684477420613e+00
-4.288267429249271601e+01,7.872715744511717162e+01,1.999647436050310673e-03,9.149558958812493259e+00
-4.294714576157722519e+01,7.922298307995919231e+01,1.964287280539766221e-03,9.306127103760859498e+00
-4.300950880241991570e+01,7.971907829749196139e+01,1.933801433032033374e-03,9.473735956198904518e+00
-4.306972249074513570e+01,8.021543896117290728e+01,1.907832855728444849e-03,9.635541954906599926e+00
-4.312774382143508944e+01,8.071206065680198094e+01,1.886031251628814609e-03,9.789364901537762620e+00
-4.318352642913608719e+01,8.120893877969980679e+01,1.868053177743139812e-03,9.939095613390186656e+00
-4.323702714497759558e+01,8.170606775876015604e+01,1.853550466520967072e-03,1.009696908371780921e+01
-4.328820200906351090e+01,8.220344152520654291e+01,1.842178101077486746e-03,1.025018799609700260e+01
-4.333700447538344491e+01,8.270105365855813773e+01,1.833595527379056154e-03,1.040044447308257780e+01
-4.338338466303219576e+01,8.319889738357113629e+01,1.827465427566895206e-03,1.054714120116415543e+01
-4.342729866768514313e+01,8.369696468135224166e+01,1.823444980179053394e-03,1.069046439701404161e+01
-4.346869814347448369e+01,8.419524727084353799e+01,1.821196487799796836e-03,1.083055007344769471e+01
-4.350753057136844859e+01,8.469373646703259340e+01,1.820384219044630502e-03,1.096668463000852256e+01
-4.354374765878586118e+01,8.519242247342158691e+01,1.820669489204450407e-03,1.109737263560460363e+01
-4.357729978422946004e+01,8.569129484419936205e+01,1.821714752686210770e-03,1.122180226226348232e+01
-4.360813400910432591e+01,8.619034255658004895e+01,1.823183017976180795e-03,1.133991653714385883e+01
-4.363620003130228042e+01,8.668955358567357905e+01,1.824750088887476356e-03,1.145733292719114260e+01
-4.366152520047177887e+01,8.718891119065420980e+01,1.826278771266572065e-03,1.158272095366108090e+01
-4.368418509801959715e+01,8.768839687466820010e+01,1.827767076164298066e-03,1.170681808821440306e+01
-4.370425489761535687e+01,8.818799337118885262e+01,1.829216001805690625e-03,1.182872792322664779e+01
-4.372181317471105189e+01,8.868768446928331173e+01,1.830626600511765659e-03,1.194829658258615268e+01
-4.373694037995862516e+01,8.918745510146352728e+01,1.831999956027928651e-03,1.206563163016480544e+01
-4.374971549793530556e+01,8.968729142260939113e+01,1.833337132340706090e-03,1.218086283305119011e+01
-4.376021556325763129e+01,9.018718074241435545e+01,1.834639165540136174e-03,1.229412683004393081e+01
-4.376852188764171103e+01,9.068711135278026347e+01,1.835907160002542586e-03,1.240543273469449659e+01
-4.377471566691121296e+01,9.118707262613706632e+01,1.837142220957400755e-03,1.251314687677311355e+01
-4.377887726403044866e+01,9.168705497460403819e+01,1.838345443041402086e-03,1.261896766660776237e+01
-4.378108517854683868e+01,9.218704979468824945e+01,1.839517893499270813e-03,1.271986772166943958e+01
-4.378142174499405570e+01,9.268704939971425460e+01,1.840660701942808605e-03,1.281584644379604931e+01
-4.377996873461226102e+01,9.318704703048800297e+01,1.841774991496644568e-03,1.290553390298869552e+01
-4.377680723200757740e+01,9.368703680228358621e+01,1.842861876457536864e-03,1.300306015977447771e+01
-4.377201669163896725e+01,9.418701364224830286e+01,1.843922446451676201e-03,1.310444795689958575e+01
-4.376567968065605641e+01,9.468697329233555138e+01,1.844957843047248481e-03,1.320498715703075732e+01
-4.375787819459092987e+01,9.518691225442741199e+01,1.845969200721159567e-03,1.330402014397316535e+01
-4.374869358238293415e+01,9.568682773920953366e+01,1.846957645192087889e-03,1.340149071945067583e+01
-4.373820579883830817e+01,9.618671760063634224e+01,1.847924280176994807e-03,1.349749817692261189e+01
-4.372649735082104172e+01,9.668658037695294638e+01,1.848870253448182217e-03,1.359212305583925939e+01
-4.371365010750609059e+01,9.718641519625317926e+01,1.849796704030702782e-03,1.368543755488118130e+01
-4.369974539543954251e+01,9.768622173120375862e+01,1.850704763249956183e-03,1.377747199082057961e+01
-4.368486336898828881e+01,9.818600013425792383e+01,1.851595542643180107e-03,1.386825475317022160e+01
-4.366908637624303680e+01,9.868575109727521522e+01,1.852470193594927140e-03,1.395787871312039563e+01
-4.365249592043768700e+01,9.918547572780644828e+01,1.853329854306550546e-03,1.404640320709266632e+01
-4.363517315608558533e+01,9.968517551947125810e+01,1.854175657896512449e-03,1.413381402727278591e+01
-4.361719833162349858e+01,1.001848522895258924e+02,1.855008720182585447e-03,1.422016430466612924e+01
-4.359865353512195441e+01,1.006845082380267371e+02,1.855830193826388903e-03,1.430553101808456162e+01
-4.357961982771345077e+01,1.011841458076799825e+02,1.856641213120457283e-03,1.438985016440708797e+01
-4.356017807869613279e+01,1.016837676717791652e+02,1.857442909060721395e-03,1.447318455812424709e+01
-4.354040891544160985e+01,1.021833766922225522e+02,1.858236405918390786e-03,1.455555956396082529e+01
-4.352039375268827115e+01,1.026829759212860580e+02,1.859022848938090720e-03,1.463699557187295319e+01
-4.350021336991118659e+01,1.031825685061268985e+02,1.859803369537369171e-03,1.471754542842780289e+01
-4.347994849779020399e+01,1.036821576721285822e+02,1.860579096361829115e-03,1.479722238392640143e+01
-4.345968001199657493e+01,1.041817466915836690e+02,1.861351160830725278e-03,1.487600389202452966e+01
-4.343948865130956705e+01,1.046813388330140100e+02,1.862120697712339387e-03,1.495394001717431109e+01
-4.341945502866595774e+01,1.051809373224657662e+02,1.862888836152954211e-03,1.503106136459554421e+01
-4.339966008744760018e+01,1.056805453225872640e+02,1.863656705633512985e-03,1.510738050653452902e+01
-4.338018442094232796e+01,1.061801658661176759e+02,1.864425436681027776e-03,1.518289366782965466e+01
-4.336110842084976014e+01,1.066798018234668319e+02,1.865196156507734895e-03,1.525761445032738450e+01
-4.334251260611374335e+01,1.071794558768127814e+02,1.865969991568967000e-03,1.533160130554225908e+01
-4.332447849959503117e+01,1.076791305117098716e+02,1.866748076186164687e-03,1.540483054467041057e+01
-4.330708575527305726e+01,1.081788278733425130e+02,1.867531529780198842e-03,1.547729966195245233e+01
-4.329041479534831183e+01,1.086785498262436818e+02,1.868321475917380419e-03,1.554909630368545237e+01
-4.327454665056991701e+01,1.091782979053494245e+02,1.869119043384156542e-03,1.562017793449917669e+01
-4.325956214667898792e+01,1.096780732479106177e+02,1.869925358866361253e-03,1.569055728228124025e+01
-4.324554074101255452e+01,1.101778765244927598e+02,1.870741535924118435e-03,1.576026213266955445e+01
-4.323250012542431620e+01,1.106777063677063211e+02,1.871569666360946033e-03,1.582931748849390097e+01
-4.322027550981455590e+01,1.111775568613716274e+02,1.872414726008568564e-03,1.589769611638881308e+01
-4.320866606496381479e+01,1.116774220415496188e+02,1.873282175254698326e-03,1.596542446452355613e+01
-4.319747223660581170e+01,1.121772967155804963e+02,1.874177482198353603e-03,1.603254993748354096e+01
-4.318649472710724524e+01,1.126771761941488705e+02,1.875106144325650037e-03,1.609904626478228806e+01
-4.317553376008110888e+01,1.131770560362703577e+02,1.876073681746969011e-03,1.616491675692938301e+01
-4.316438968569203638e+01,1.136769318236385260e+02,1.877085542393684995e-03,1.623021561741902730e+01
-4.315286299773035950e+01,1.141767989218820816e+02,1.878147221800138301e-03,1.629490736822193142e+01
-4.314075301814055763e+01,1.146766522097033487e+02,1.879264301509990000e-03,1.635904768242669505e+01
-4.312785990371679645e+01,1.151764858839013073e+02,1.880442260118488345e-03,1.642262177304679582e+01
-4.311398376049783110e+01,1.156762932004390194e+02,1.881686595807141290e-03,1.648559382304087606e+01
-4.309892393836777558e+01,1.161760662128660471e+02,1.883002852401817473e-03,1.654804733931845107e+01
-4.308247743056864465e+01,1.166757954672088857e+02,1.884396686769106415e-03,1.660996505548368418e+01
-4.306444494976824444e+01,1.171754699506734596e+02,1.885873539942829096e-03,1.667132019387171837e+01
-4.304462508896436646e+01,1.176750766686927250e+02,1.887438969590283025e-03,1.673217745051316285e+01
-4.302281514061468926e+01,1.181746004023291476e+02,1.889098584228456924e-03,1.679251192376144175e+01
-4.299881126539590781e+01,1.186740234419260815e+02,1.890858027336936352e-03,1.685233692228616320e+01
-4.297241353782882101e+01,1.191733255884037561e+02,1.892722758316710968e-03,1.691109993837742920e+01
-4.294341965564708374e+01,1.196724836204438702e+02,1.894698339187197858e-03,1.696784841412201672e+01
-4.291162599955573853e+01,1.201714710535843693e+02,1.896790376021285918e-03,1.702279289221414516e+01
-4.287682811839885488e+01,1.206702578793002090e+02,1.899004493855130111e-03,1.707534539526938389e+01
-4.283882709690893620e+01,1.211688107817345070e+02,1.901346085793546034e-03,1.712474797889339229e+01
-4.279742151056532862e+01,1.216670923650605829e+02,1.903820640828821726e-03,1.716969784660637188e+01
-4.275241007009601901e+01,1.221650610540377500e+02,1.906433632623927331e-03,1.721062871946760353e+01
-4.270358838824616043e+01,1.226626704963897367e+02,1.909190638624311482e-03,1.724808930163291976e+01
-4.265076268659065306e+01,1.231598706683187601e+02,1.912096826856609288e-03,1.727990069074837010e+01
-4.259371526142714970e+01,1.236566039394159446e+02,1.915160043587427240e-03,1.730716364556964493e+01
-4.253172043475563413e+01,1.241527430455566474e+02,1.918450688758128152e-03,1.732896330493529291e+01
-4.246350815271264167e+01,1.246480642379228954e+02,1.922105355081315170e-03,1.734493620966049576e+01
-4.238778839797480202e+01,1.251422917054082262e+02,1.926263708016656261e-03,1.735093813815776542e+01
-4.230326041176028440e+01,1.256350870428739199e+02,1.931066407106844275e-03,1.735095018748221918e+01
-4.220861839245669245e+01,1.261260379327002568e+02,1.936654980299365014e-03,1.734335367321653010e+01
-4.210256087742505571e+01,1.266146472741738336e+02,1.943171216835472585e-03,1.732525652465508870e+01
-4.198379369836863617e+01,1.271003206875266613e+02,1.950757022181374804e-03,1.729845639415671243e+01
-4.185107381310272956e+01,1.275823645962690023e+02,1.959550706067384254e-03,1.726275332954214292e+01
-4.170321476278171957e+01,1.280599783837694190e+02,1.969686345849340926e-03,1.721826312622114230e+01
-4.153911579474612381e+01,1.285322547733346426e+02,1.981291116141801079e-03,1.716226073399737473e+01
-4.135779860926882634e+01,1.289981880952312565e+02,1.994481782478628971e-03,1.709312135705182101e+01
-4.115844008938218224e+01,1.294566884814134653e+02,2.009361416815603173e-03,1.701367404474461864e+01
-4.094038596899105897e+01,1.299065944836790152e+02,2.026017825655008955e-03,1.692364478858893051e+01
-4.070343751462286264e+01,1.303468415038175579e+02,2.044382719577632693e-03,1.681754735765194297e+01
-4.044809680258308759e+01,1.307766833061287173e+02,2.063912243579436347e-03,1.670139907817581459e+01
-4.017492261740869708e+01,1.311954180587847816e+02,2.083974300390874657e-03,1.657379843550507914e+01
-3.988434956062661030e+01,1.316022714622141052e+02,2.103954536127083594e-03,1.642962827182411090e+01
-3.957672239931873293e+01,1.319963867789577705e+02,2.123245691061861114e-03,1.627577866248596905e+01
-3.925227750945581562e+01,1.323767748576341603e+02,2.141235150777249206e-03,1.611648570690907079e+01
-3.891124390299096092e+01,1.327423611370743401e+02,2.157302456894764475e-03,1.595135970765554490e+01
-3.855374779275148001e+01,1.330918616853929564e+02,2.170797962746561210e-03,1.577738006473241761e+01
-3.817998264651392759e+01,1.334239002568865828e+02,2.181055890965474461e-03,1.559672397682932576e+01
-3.779010546957701422e+01,1.337368557073944828e+02,2.187366144619058966e-03,1.540963733774000843e+01
-3.738436759195106163e+01,1.340289446808821765e+02,2.188987832998314301e-03,1.521567613733094326e+01
-3.696313356536418127e+01,1.342981919196205922e+02,2.185145880362730081e-03,1.501476073830892410e+01
-3.652692283643476401e+01,1.345424144903240347e+02,2.175030030820462607e-03,1.481498046387310730e+01
-3.607653389983714476e+01,1.347593660603108958e+02,2.157878658961320632e-03,1.465838544597718851e+01
-3.561369410153476878e+01,1.349483226686460000e+02,2.134006556338601847e-03,1.455667597920689182e+01
-3.514067360613481128e+01,1.351101424648217915e+02,2.104645266648564814e-03,1.451343973443858459e+01
-3.465957637861126983e+01,1.352461146315057476e+02,2.071096923241731898e-03,1.452732189138762031e+01
-3.417226156910051316e+01,1.353578101949748316e+02,2.034667194863087458e-03,1.455518051668271617e+01
-3.368031694182243996e+01,1.354469738318954910e+02,1.996635125013788460e-03,1.457006758521398027e+01
-3.318505814901148199e+01,1.355154246832053957e+02,1.958236355907275357e-03,1.458549234931931338e+01
-3.268754938974269919e+01,1.355650008828456237e+02,1.920658684351124164e-03,1.460740353737368835e+01
-3.218863026502932456e+01,1.355975211906196876e+02,1.885041910777641733e-03,1.464094376179021673e+01
-3.168894416681905213e+01,1.356147312803826992e+02,1.852487808474528094e-03,1.468652936619046123e+01
-3.118897058921536569e+01,1.356182834808417397e+02,1.824080443423089538e-03,1.474391791760806392e+01
-3.068905383723360458e+01,1.356097684256883724e+02,1.800894449813498013e-03,1.481084203412630274e+01
-3.018942545818125822e+01,1.355907061212416522e+02,1.784011070548537558e-03,1.488479272544019416e+01
-2.969022933402883879e+01,1.355624742460022105e+02,1.774397992820642578e-03,1.496340060336915556e+01
-2.919156260982624218e+01,1.355260549202866684e+02,1.771799068780292559e-03,1.504423419175592969e+01
-2.869348849943657953e+01,1.354822592133783701e+02,1.775387926495159471e-03,1.512582515720947995e+01
-2.819603409373218028e+01,1.354319012447475359e+02,1.784328193349108598e-03,1.520699966927034197e+01
-2.769919251681614725e+01,1.353758115990338808e+02,1.797766561348484527e-03,1.528713732962389749e+01
-2.720292684880094569e+01,1.353148306755458066e+02,1.814839685026465189e-03,1.536588412934698233e+01
-2.670717552557861652e+01,1.352497960725048074e+02,1.834684526041256833e-03,1.544317543166498297e+01
-2.621185647139053287e+01,1.351815438192713543e+02,1.856436606477632808e-03,1.551877007329709279e+01
-2.571686988903043058e+01,1.351109183643201845e+02,1.879224943839401252e-03,1.559196771265488479e+01
-2.522210419038928109e+01,1.350387602341437798e+02,1.902180729006613382e-03,1.566071375892287065e+01
-2.472743997394956494e+01,1.349659089777776160e+02,1.924435136176643477e-03,1.572644015971486553e+01
-2.423275397694654743e+01,1.348932059128536025e+02,1.945115207255185752e-03,1.578645291621140068e+01
-2.373792364383893982e+01,1.348214928092475304e+02,1.963351753194502326e-03,1.584347840363199289e+01
-2.324283161192951042e+01,1.347516111729463262e+02,1.978274805202910776e-03,1.590966224168411181e+01
-2.274739535736623353e+01,1.346842141711579757e+02,1.989248750166672155e-03,1.597931625582755899e+01
-2.225162025861603254e+01,1.346193564748815845e+02,1.996378550579549008e-03,1.604762725909142773e+01
-2.175552883547889493e+01,1.345569642118312004e+02,1.999930286879770831e-03,1.611510500319777250e+01
-2.125914203602025765e+01,1.344969669675282944e+02,2.000164322620949509e-03,1.618170080406442679e+01
-2.076247976590901700e+01,1.344392942165665374e+02,1.997340954289097623e-03,1.624745508216624046e+01
-2.026556058102285007e+01,1.343838784429573252e+02,1.991716820165608751e-03,1.631252461698231926e+01
-1.976840284317968610e+01,1.343306450805121983e+02,1.983557076098168941e-03,1.637693497819969224e+01
-1.927102354754751445e+01,1.342795229756696926e+02,1.973122136377866362e-03,1.644076006789354238e+01
-1.877343874009240920e+01,1.342304412003310006e+02,1.960672012587040026e-03,1.650394849414972143e+01
-1.827566340390552568e+01,1.341833306956966112e+02,1.946465191543610487e-03,1.656660937968482727e+01
-1.777771216202404503e+01,1.341381171328461619e+02,1.930764563472702269e-03,1.662863203983145510e+01
-1.727959852079755620e+01,1.340947290138491326e+02,1.913829986894650340e-03,1.669013332444536246e+01
-1.678133512779918135e+01,1.340530955797852357e+02,1.895920797022330236e-03,1.675102119517416455e+01
-1.628293385352976586e+01,1.340131463466021557e+02,1.877296490262304147e-03,1.681140723222750566e+01
-1.578440608131975864e+01,1.339748077248816287e+02,1.858217461701812748e-03,1.687122265628465456e+01
-1.528576231745457292e+01,1.339380081879947682e+02,1.838942761000972401e-03,1.693039294483895674e+01
-1.478701231313355535e+01,1.339026774507764799e+02,1.819731527181032548e-03,1.698842352504128428e+01
-1.428816529465203189e+01,1.338687437508689868e+02,1.800843081901607346e-03,1.704436710520376863e+01
-1.378922993187978108e+01,1.338361345021216948e+02,1.782535899647123747e-03,1.709757063041515579e+01
-1.329021423561559168e+01,1.338047783171597302e+02,1.765068368349114077e-03,1.714863822244882385e+01
-1.279112558079587103e+01,1.337746054066355725e+02,1.748700675132190555e-03,1.720075053451772007e+01
-1.229197101531385883e+01,1.337455430224688087e+02,1.733690335452829764e-03,1.725742850375567983e+01
-1.179275703152596222e+01,1.337175195800471954e+02,1.720295213684358776e-03,1.731388318621869971e+01
-1.129348963781139759e+01,1.336904641415893877e+02,1.708774121064697039e-03,1.736986557817039412e+01
-1.079417439678363877e+01,1.336643063914878269e+02,1.699388167651994961e-03,1.742528260401797624e+01
-1.029481659958804762e+01,1.336389738501557645e+02,1.692393059394746435e-03,1.748019244953009022e+01
-9.795421107510298597e+00,1.336143954245586940e+02,1.688047255956345340e-03,1.753465869306232250e+01
-9.295992432105121495e+00,1.335905005912339618e+02,1.686612234875497400e-03,1.758864903502318811e+01
-8.796534830922869475e+00,1.335672180515541925e+02,1.688347262768822091e-03,1.764223854131148528e+01
-8.297052157249723336e+00,1.335444796260189264e+02,1.693478728541368073e-03,1.769542323670775730e+01
-7.797546515107152132e+00,1.335222514397523241e+02,1.701933998231195061e-03,1.774817525282815112e+01
-7.298019023882741152e+00,1.335005197687825103e+02,1.713470465536140160e-03,1.780055517904157014e+01
-6.798470807725985665e+00,1.334792698102978648e+02,1.727834964861950243e-03,1.785249690258125810e+01
-6.298902927051925893e+00,1.334584872521784291e+02,1.744777643554819334e-03,1.790406859741256440e+01
-5.799316393360552269e+00,1.334381579948488081e+02,1.764049767986359358e-03,1.795525510420606707e+01
-5.299712165423413168e+00,1.334182683039514075e+02,1.785403925125321261e-03,1.800603647232046711e+01
-4.800091209845816387e+00,1.333988033091715124e+02,1.808587363990858676e-03,1.805625884912556955e+01
-4.300454430919478099e+00,1.333797487704088667e+02,1.833350534867231102e-03,1.810539112009263008e+01
-3.800802688866217860e+00,1.333610906891858008e+02,1.859444509722170532e-03,1.815224499915142786e+01
-3.301136816993675893e+00,1.333428148941187885e+02,1.886619326135497050e-03,1.819945964320267606e+01
-2.801457633318214402e+00,1.333249067276587709e+02,1.914623883744976784e-03,1.824862674327427570e+01
-2.301765909937711463e+00,1.333073519129935960e+02,1.943208323181945269e-03,1.829743579495605488e+01
-1.802062377581557184e+00,1.332901364973755562e+02,1.972122801988074239e-03,1.834584980724059022e+01
-1.302347755944132546e+00,1.332732460139055490e+02,2.001116636674449539e-03,1.839388336094368981e+01
-8.026227375671658448e-01,1.332566659583095827e+02,2.029939604669109623e-03,1.844154975867676072e+01
-3.028879813873499027e-01,1.332403820254006632e+02,2.058341641575458982e-03,1.848886736581846790e+01
1.968558903311509456e-01,1.332243802637918861e+02,2.086071399258317052e-03,1.853586566636886346e+01
6.966082570652374351e-01,1.332086460261733123e+02,2.112878983177903999e-03,1.858250312170136809e+01
1.196368529657008795e+00,1.331931649139428373e+02,2.138514418658363832e-03,1.862881350524641633e+01
1.696136143252796602e+00,1.331779226071353150e+02,2.162727479511427232e-03,1.867482183897822168e+01
2.195910562914781039e+00,1.331629051004365749e+02,2.185264947547333695e-03,1.872051779522206161e+01
2.695691251650667475e+00,1.331480976802266127e+02,2.205878865776990123e-03,1.876587086589869102e+01
3.195477702101578554e+00,1.331334860085577532e+02,2.224319022515746421e-03,1.881093017481333618e+01
3.695269425146593623e+00,1.331190557958934164e+02,2.240334377879515948e-03,1.885569857771024260e+01
4.195065949572575725e+00,1.331047928357606907e+02,2.253671578254626100e-03,1.890014845472875749e+01
4.694866807836897138e+00,1.330906825454929105e+02,2.264083569144377528e-03,1.894429770851057526e+01
5.194671552349763743e+00,1.330767105766035172e+02,2.271320158924611168e-03,1.898816730798161601e+01
5.694479749131329704e+00,1.330628626421247418e+02,2.275129044378600054e-03,1.903174739292874662e+01
6.194290973526941357e+00,1.330491244075941211e+02,2.275257852737003986e-03,1.907501444542602442e+01
6.694104806346168779e+00,1.330354813922405697e+02,2.271459976528181213e-03,1.911800926306826653e+01
7.193920840133062100e+00,1.330219192422295578e+02,2.263485313211903438e-03,1.916073674572438179e+01
7.693738675567661112e+00,1.330084236471304848e+02,2.251079832762434112e-03,1.920319129717433526e+01
8.193557960028241993e+00,1.329949818217812947e+02,2.234064284112383374e-03,1.924533889525109842e+01
8.693378585689774951e+00,1.329815899602531317e+02,2.212659624342541275e-03,1.928723510340870462e+01
9.193200531090457872e+00,1.329682474457129331e+02,2.187221888256778071e-03,1.932887096333505283e+01
9.693023776484119836e+00,1.329549537190681860e+02,2.158103567745588581e-03,1.937023090900117239e+01
1.019284830000840891e+01,1.329417081352283958e+02,2.125663940994366053e-03,1.941132019020521682e+01
1.069267408020111176e+01,1.329285100570808993e+02,2.090261001401625719e-03,1.945216904778289191e+01
1.119250109640884006e+01,1.329153588713033969e+02,2.052250926658060002e-03,1.949275532298845093e+01
1.169232932982672679e+01,1.329022540286201775e+02,2.011987227501521331e-03,1.953309034376480113e+01
1.219215875864867016e+01,1.328891948590381276e+02,1.969829404876199605e-03,1.957315906935669858e+01
1.269198936247203946e+01,1.328761807392891967e+02,1.926134055257391680e-03,1.961291586020911026e+01
1.319182112140951624e+01,1.328632110594624294e+02,1.881257211686662451e-03,1.965245666004548752e+01
1.369165401724307607e+01,1.328502852680204285e+02,1.835554382228352360e-03,1.969192488503568583e+01
1.419148802854107139e+01,1.328374026830872765e+02,1.789383437588603016e-03,1.973103366379523038e+01
1.469132313579711280e+01,1.328245626907268218e+02,1.743100400276702874e-03,1.976988478170569863e+01
1.519115932008121561e+01,1.328117646934189224e+02,1.697061500055128524e-03,1.980851167521363720e+01
1.569099656302886103e+01,1.327990081099749489e+02,1.651623923453633940e-03,1.984691439171415084e+01
1.619083484427673270e+01,1.327862922749192194e+02,1.607143296202640870e-03,1.988507529781220029e+01
1.669067414492697310e+01,1.327736165740653291e+02,1.563975495367489000e-03,1.992299604951193359e+01
1.719051444694633091e+01,1.327609804216205589e+02,1.522477838178450636e-03,1.996070227191322743e+01
1.769035573184692467e+01,1.327483832082875210e+02,1.483007307732195574e-03,1.999819555707033203e+01
1.819019798026857870e+01,1.327358242843288565e+02,1.445918153844808884e-03,2.003546201560884654e+01
1.869004117388790931e+01,1.327233030353808658e+02,1.411566067104646875e-03,2.007249087457847381e+01
1.918988529550853173e+01,1.327108188866912997e+02,1.380310442719451421e-03,2.010931115102681588e+01
1.968973032653997279e+01,1.326983712024336910e+02,1.352505984331747995e-03,2.014591238869143552e+01
2.018957624856126642e+01,1.326859593479325952e+02,1.328506529702954157e-03,2.018230749689087133e+01
2.068942304378941088e+01,1.326735827087196640e+02,1.308667542059536700e-03,2.021850266041616706e+01
2.118927069580405487e+01,1.326612407203382418e+02,1.293351604872070926e-03,2.025445795640371927e+01
2.168911918593306964e+01,1.326489327221192127e+02,1.282908832142735283e-03,2.029022720637883381e+01
2.218896849663143200e+01,1.326366580937229855e+02,1.277693728268082876e-03,2.032577670666695724e+01
2.268881861080897266e+01,1.326244162283130379e+02,1.278062904810636303e-03,2.036112455166097490e+01
2.318866951219787609e+01,1.326122065478988361e+02,1.284379134196792340e-03,2.039629164082395008e+01
2.368852118262864792e+01,1.326000283918230309e+02,1.296989605853239884e-03,2.043124241681965003e+01
2.418837360518022095e+01,1.325878811456079518e+02,1.316249287851452331e-03,2.046598610537147778e+01
2.468822676353417478e+01,1.325757642149596052e+02,1.342518070259463405e-03,2.050053574500015330e+01
2.518808064117216361e+01,1.325636769928722742e+02,1.376153811747347043e-03,2.053482324477063159e+01
2.568793522079182523e+01,1.325516188353251721e+02,1.417504391424484174e-03,2.056897360235030803e+01
2.618779048586956293e+01,1.325395891259491350e+02,1.466923988371194101e-03,2.060305425592916961e+01
2.668764639040454867e+01,1.325275860158274384e+02,1.524490312900906013e-03,2.063684305671523589e+01
2.718750280432412225e+01,1.325156041363644022e+02,1.589479846376452626e-03,2.067043099642804194e+01
2.768735958443028622e+01,1.325036375424901394e+02,1.661037552681188115e-03,2.070383880020770562e+01
2.818721658842804345e+01,1.324916803040555635e+02,1.738312839953134060e-03,2.073706981489698720e+01
2.868707367426901200e+01,1.324797264873272979e+02,1.820461981977125046e-03,2.077012416763167124e+01
2.918693069976713872e+01,1.324677701476916809e+02,1.906625189991467120e-03,2.080299193067203234e+01
2.968678752303254598e+01,1.324558053566761373e+02,1.995952322833697765e-03,2.083566879377835335e+01
3.018664400162385775e+01,1.324438261753540758e+02,2.087594097879647437e-03,2.086817027278068082e+01
3.068649999220189528e+01,1.324318266487932760e+02,2.180699553961581386e-03,2.090049723857814712e+01
3.118635535172047568e+01,1.324198008644809761e+02,2.274416016344086699e-03,2.093264822025609107e+01
3.168620993578573675e+01,1.324077428926298410e+02,2.367893472340480351e-03,2.096463919179199209e+01
3.218606359772829251e+01,1.323956467568297342e+02,2.460279822329653268e-03,2.099644904178627769e+01
3.268591619061487563e+01,1.323835065262603337e+02,2.550723307146011282e-03,2.102808529706919316e+01
3.318576756647082959e+01,1.323713162917223656e+02,2.638374290819295483e-03,2.105954694571387265e+01
3.368561757491226416e+01,1.323590701179953157e+02,2.722382265628490745e-03,2.109085510249702367e+01
3.418546606095502227e+01,1.323467619642314617e+02,2.801888325621542525e-03,2.112198506244082097e+01
3.468531287173527744e+01,1.323343859660847386e+02,2.876046175259895296e-03,2.115295713836450275e+01
3.518515785028537124e+01,1.323219361901001037e+02,2.944005162174313881e-03,2.118376164135528938e+01
3.568500083603817785e+01,1.323094066640943822e+02,3.004911152411766234e-03,2.121440296196093200e+01
3.618484166369162125e+01,1.322967913419772970e+02,3.057902493633350271e-03,2.124487553590332212e+01
3.668468016994356162e+01,1.322840843788350469e+02,3.102136192270584566e-03,2.127519031475667788e+01
3.718451618547886994e+01,1.322712798201481235e+02,3.136759437784625206e-03,2.130534581079395196e+01
3.768434953536777954e+01,1.322583716293563043e+02,3.160910850591922699e-03,2.133535684201748595e+01
3.818418004190121451e+01,1.322453538079167572e+02,3.173732312318398863e-03,2.136520483660752845e+01
3.868400752676899401e+01,1.322322204844320481e+02,3.174379085099474085e-03,2.139480785427952370e+01
3.918383180495673912e+01,1.322189656877843902e+02,3.161996224670324263e-03,2.142437297577828659e+01
3.968365268329446138e+01,1.322055833055296148e+02,3.135713071097554969e-03,2.145382265221529750e+01
4.018346996863427734e+01,1.321920673997496749e+02,3.094677618378330417e-03,2.148305722561606501e+01
4.068328346380892668e+01,1.321784120590623388e+02,3.038041086332209616e-03,2.151213786060345612e+01
4.118309296449498902e+01,1.321646112917541700e+02,2.964945808910077890e-03,2.154107224940868193e+01
