x,y,z,speed
2.776717817573838261e+02,-3.642838136206497666e+02,3.081658453295577646e-04,1.708705411273664865e+01
2.781714309329087200e+02,-3.642650931050400800e+02,2.654088202527790739e-04,1.713575370326638136e+01
2.786710138955078833e+02,-3.642446820775485321e+02,2.366438519230455945e-04,1.718266425192070912e+01
2.791705249249091025e+02,-3.642225805629445858e+02,2.211463201498454904e-04,1.722548107407491358e+01
2.796699582975434168e+02,-3.641987885637935847e+02,2.181919661026577651e-04,1.727658920210410542e+01
2.801693079423902191e+02,-3.641732995364597514e+02,2.270997195832795477e-04,1.733258876648501001e+01
2.806685680620436187e+02,-3.641461134058328639e+02,2.471381134902193833e-04,1.738792968914201964e+01
2.811677332445208890e+02,-3.641172366737579296e+02,2.775380165062697919e-04,1.744315559473763244e+01
2.816667977480769878e+02,-3.640866692535237235e+02,3.175764005619536386e-04,1.749787941875667485e+01
2.821657558252017566e+02,-3.640544110366877248e+02,3.665304795298860168e-04,1.755187287380033467e+01
2.826646010639333326e+02,-3.640204524466487328e+02,4.237194969714321870e-04,1.760540499451972352e+01
2.831633280372928425e+02,-3.639847991763854793e+02,4.883859537548429323e-04,1.765859382362234342e+01
2.836619312167455860e+02,-3.639474546563512263e+02,5.597902243781227496e-04,1.771148023047892650e+01
2.841604048266655695e+02,-3.639084186909983600e+02,6.372102698788916202e-04,1.776399514497009946e+01
2.846587430832165637e+02,-3.638676910636489197e+02,7.199241761207376099e-04,1.781616872996681877e+01
2.851569391337727666e+02,-3.638252593159909907e+02,8.072380804794036845e-04,1.786831859999134764e+01
2.856549880820436442e+02,-3.637811345858386858e+02,8.983938033913601000e-04,1.791988002063835950e+01
2.861528841848924571e+02,-3.637353174134908045e+02,9.926674578566755617e-04,1.797106529976171174e+01
2.866506216205242481e+02,-3.636878074978637869e+02,1.089337404621059432e-03,1.802188246978366948e+01
2.871481943631126796e+02,-3.636386025949739746e+02,1.187683095734236869e-03,1.807233137626640129e+01
2.876455955924762975e+02,-3.635876931473690092e+02,1.286981921964606848e-03,1.812241368822859044e+01
2.881428205360094239e+02,-3.635350899219699272e+02,1.386501382915983046e-03,1.817210973734636070e+01
2.886398633261431428e+02,-3.634807925358430793e+02,1.485519745586121087e-03,1.822118146380552517e+01
2.891367180827562606e+02,-3.634248005863443041e+02,1.583315199411063686e-03,1.827025319026468964e+01
2.896333783517764573e+02,-3.633671088914136362e+02,1.679158360282017367e-03,1.831887267664203378e+01
2.901298377441591470e+02,-3.633077134209370911e+02,1.772314245135440903e-03,1.836707824150533597e+01
2.906260912932525571e+02,-3.632466220473302769e+02,1.862070343406338696e-03,1.841494639140973533e+01
2.911221330635175946e+02,-3.631838342897879670e+02,1.947704308639391143e-03,1.846247166146218532e+01
2.916179571044937120e+02,-3.631193496487762786e+02,2.028493611207585114e-03,1.850935896523576929e+01
2.921135563925748784e+02,-3.630531597835231992e+02,2.103686586316854887e-03,1.855312267214661404e+01
2.926089252084365739e+02,-3.629852666195681081e+02,2.172560797298083921e-03,1.859561205708629217e+01
2.931040582577585383e+02,-3.629156749422128883e+02,2.234410591686529241e-03,1.863769700600310841e+01
2.935989495251463950e+02,-3.628443841780173216e+02,2.288512490580379630e-03,1.867958029663836683e+01
2.940935929293515301e+02,-3.627713934085429628e+02,2.334318825893646598e-03,1.872022635258170453e+01
2.945879804498310932e+02,-3.626966891254447205e+02,2.371944993862381244e-03,1.875916000449593568e+01
2.950821070231776275e+02,-3.626202779443925692e+02,2.401796495918755159e-03,1.879501838859601293e+01
2.955759665370395055e+02,-3.625421593557381357e+02,2.424241843093801526e-03,1.882741731894909520e+01
2.960695525462344335e+02,-3.624623308631792611e+02,2.439640098786251179e-03,1.885985246243741287e+01
2.965628582963088320e+02,-3.623807883385246100e+02,2.448344362325502802e-03,1.890445815356788017e+01
2.970558755432560361e+02,-3.622975192673471838e+02,2.450679947848798459e-03,1.894860634826222068e+01
2.975485996698463396e+02,-3.622125329942917915e+02,2.447052161267005300e-03,1.899272403527962538e+01
2.980410241111208620e+02,-3.621258271815800072e+02,2.437820778481410676e-03,1.903632306031996180e+01
