x,y,z,speed
1.014578932899120112e+01,2.413460706963932267e+01,1.827927840593437762e-03,1.929895735315954042e+01
1.064578563954500545e+01,2.413269025841410098e+01,1.954858701210038241e-03,1.934045138157381416e+01
1.114578342973341840e+01,2.413120950900900041e+01,2.079800328792619137e-03,1.938172393732982712e+01
1.164578237767569213e+01,2.413019317362672211e+01,2.201977571256022448e-03,1.942275078784340536e+01
1.214578208234121881e+01,2.412966993419295747e+01,2.320610560569707700e-03,1.946348715644012373e+01
1.264578205795356247e+01,2.412966663050762151e+01,2.434933635417772455e-03,1.950403015213290203e+01
1.314578173444153641e+01,2.413021116598451599e+01,2.544174725195437730e-03,1.954423160745020738e+01
1.364578045012897078e+01,2.413133144523123974e+01,2.647561701846180230e-03,1.958429379128258674e+01
1.414577744151215910e+01,2.413305674518215582e+01,2.744306329291159620e-03,1.962385910217302509e+01
1.464577184754262973e+01,2.413541440462331877e+01,2.833640670635308688e-03,1.966328623497720685e+01
1.514576270452319307e+01,2.413843169819790191e+01,2.914799383023177880e-03,1.970271336778139215e+01
1.564574893665264810e+01,2.414213652853646508e+01,2.987010184359002903e-03,1.974184735516192291e+01
1.614572935156995470e+01,2.414655696226505199e+01,3.049498433098146201e-03,1.978065732538660626e+01
1.664570261437281573e+01,2.415172304845802387e+01,3.101460190474543150e-03,1.981921429856448214e+01
1.714566730676110495e+01,2.415766053300742655e+01,3.142152389260536617e-03,1.985751464338085626e+01
1.764562186402743293e+01,2.416439729969242833e+01,3.170802855886582870e-03,1.989560186233877914e+01
1.814556458792952753e+01,2.417196122398794600e+01,3.186639508099831965e-03,1.993346838085513895e+01
1.864549361866712118e+01,2.418038149510902102e+01,3.188868864045801572e-03,1.997066963440821041e+01
1.914540696398323405e+01,2.418968628705930257e+01,3.176712447871441261e-03,2.000746026807202327e+01
1.964530251967218533e+01,2.419990196856657150e+01,3.149422042587649798e-03,2.004102976123331814e+01
2.014517800613970522e+01,2.421105636241022196e+01,3.106226306009285312e-03,2.007380024778895944e+01
2.064503098741964493e+01,2.422317727272193366e+01,3.046354190992442163e-03,2.009537232767025117e+01
2.114485879025579607e+01,2.423629529134083072e+01,2.968984945482281042e-03,2.011491739923626554e+01
2.164465869924513797e+01,2.425043599672182282e+01,2.873385529659737512e-03,2.013446247080227991e+01
2.214442779255126581e+01,2.426562666214422137e+01,2.758794171136055590e-03,2.015400754236829428e+01
2.264416296264354500e+01,2.428189498860649209e+01,2.624441599558962734e-03,2.017355261393430865e+01
2.314386089335823726e+01,2.429926948431823774e+01,2.469543714560777127e-03,2.019021616626615767e+01
2.364350819546748284e+01,2.431803797076840468e+01,2.294723283509086682e-03,2.020271388310893101e+01
2.414304459012073778e+01,2.433953940215624812e+01,2.106533947003171904e-03,2.020789618690812972e+01
2.464237343108426970e+01,2.436539317267315852e+01,1.912989465774172409e-03,2.020431228288478920e+01
2.514135494280307270e+01,2.439722935106767210e+01,1.722146710143274400e-03,2.019034718192830269e+01
2.563978730077814561e+01,2.443671529278117660e+01,1.542187087441509096e-03,2.015090820974884878e+01
2.613739318863881778e+01,2.448549615547107905e+01,1.381347448226934735e-03,2.010618572407160087e+01
2.663380152706903914e+01,2.454521840110644604e+01,1.247925287410626537e-03,2.002456612672316894e+01
2.712853057210591956e+01,2.461752185823058880e+01,1.150282100708181245e-03,1.993256326053739613e+01
2.762096343717732339e+01,2.470406919930462308e+01,1.096963507362878117e-03,1.980165218141296535e+01
2.811036363282964601e+01,2.480635910269705136e+01,1.096100788659560210e-03,1.965494756856802638e+01
2.859590190253353015e+01,2.492563114690768344e+01,1.153722626555626430e-03,1.945694511329664422e+01
2.907696352433844567e+01,2.506184630939622338e+01,1.263595341325230185e-03,1.924467127774439490e+01
2.955305244427454170e+01,2.521453967598371193e+01,1.414933572626595609e-03,1.898889012913069507e+01
3.002374000302307522e+01,2.538315053448602399e+01,1.596816850809479977e-03,1.873310898051699169e+01
3.048861296460579240e+01,2.556718925171018952e+01,1.798648956312802515e-03,1.847732783190328831e+01
3.094728377223529847e+01,2.576618442732095815e+01,2.009986345347662857e-03,1.817920110072270745e+01
3.139938646589156335e+01,2.597968403450840214e+01,2.220529106174000313e-03,1.785803520921463061e+01
3.184457254192671627e+01,2.620725651209550122e+01,2.420107352904301169e-03,1.751726060799461848e+01
3.228249476265680329e+01,2.644851270267756149e+01,2.598612892250630729e-03,1.715595279482156243e+01
3.271283993667525891e+01,2.670303895486301116e+01,2.746099557130238754e-03,1.677063034397022179e+01
3.313528823976506743e+01,2.697046773909425355e+01,2.852683761561233301e-03,1.636668766354683058e+01
3.354923843824927587e+01,2.725086513628885854e+01,2.913018750554758392e-03,1.595118040447926155e+01
3.395328423614267166e+01,2.754534519488037247e+01,2.932800433932854656e-03,1.553731918267775036e+01
3.434565802498953246e+01,2.785519529378889558e+01,2.919216700818395589e-03,1.511265896822858323e+01
3.472428710616220826e+01,2.818168528094599878e+01,2.879377242738424651e-03,1.467681426129729338e+01
3.508675539645717834e+01,2.852601474722149177e+01,2.820490286699099073e-03,1.424096955436600176e+01
3.543019907257842505e+01,2.888930495944092058e+01,2.749985853036423979e-03,1.382305527720242999e+01
3.575150165978504901e+01,2.927229589009017374e+01,2.675705032457897491e-03,1.346854792039748006e+01
3.604719679142681343e+01,2.967536714912318985e+01,2.605763674812745703e-03,1.317839381008289479e+01
3.631365837351668802e+01,3.009832001981855143e+01,2.548260559267999641e-03,1.291479487356199662e+01
